"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"756","17259693","Ptchd3","74675","patched domain containing 3",-0.318841568919654,4.2399145896624,-1.320199985387,0.207020871135664,0.743338893279335,-5.46075957296225
"757","17259745","Sfi1","78887","Sfi1 homolog, spindle assembly associated (yeast)",0.442619183594876,4.67519935580926,1.82143516315541,0.0890172951643209,0.589961294877553,-4.77010724563331
"758","17259975","Hormad2","75828","HORMA domain containing 2",0.150819470093993,3.85045319438537,0.590816197934345,0.563646479650755,0.887384851457754,-6.13205819349762
"759","17260306","Rps15a-ps6","100042173","ribosomal protein S15A, pseudogene 6",0.0412834521470069,5.55904244991412,0.145811797219649,0.88605693246576,0.972874772555874,-6.29930098672074
"760","17260396","Snhg15","100041286","small nucleolar RNA host gene 15",0.402890819963832,5.3672250481255,1.93198660844453,0.0729330362005779,0.55977479920288,-4.59856687217067
"761","17260443","Wap","22373","whey acidic protein",-0.205509191097039,5.28998174805903,-0.943852977360902,0.360548741220484,0.828373043897127,-5.86374731727947
"762","17260590","Sun3","194974","Sad1 and UNC84 domain containing 3",0.141295527946407,2.44377411559762,0.582286772597512,0.569225667531642,0.890864935784239,-6.13710706180877
"763","17260603","Zpbp","53604","zona pellucida binding protein",-0.0962228733534189,4.62231856706342,-0.394538309106177,0.698866655104348,0.936338849653527,-6.23026914322165
"764","17260727","1700046C09Rik","73307","RIKEN cDNA 1700046C09 gene",0.295052120961937,3.36249538029468,1.15847593095966,0.265203168205548,0.781298475522947,-5.6475777595898
"765","17260740","Ublcp1","79560","ubiquitin-like domain containing CTD phosphatase 1",-0.330649869313237,5.91001398236694,-1.63313884519764,0.123737319289869,0.644617634665746,-5.04748236014713
"766","17260747","Eldr","72735","Egfr long non-coding downstream RNA",-0.442302073259383,4.1667293407497,-1.93397617160234,0.0726692345935009,0.55977479920288,-4.59542528175383
"767","17260795","Gm12022","102633911","predicted gene 12022",0.720159148771615,2.91670381590327,2.46696885881527,0.0264808529562433,0.432412584886723,-3.69615459336297
"768","17260850","Gm12031","105243878","predicted gene 12031",0.374329761671532,4.67130613003365,1.47906874070529,0.160297321118836,0.69043248996781,-5.25896219933731
"769","17260931","Mir1933","100316753","microRNA 1933",-0.0932409778638288,5.3973237996594,-0.305876234871336,0.764001606490676,0.950877112436106,-6.26208505357141
"770","17261107","Rel","19696","reticuloendotheliosis oncogene",-0.24030272850039,6.98287927496829,-1.36481528226437,0.192903528740233,0.730120294436214,-5.40584849513503
"771","17261161","4930538E20Rik","78200","RIKEN cDNA 4930538E20 gene",-0.0428634515587962,4.64734267867714,-0.169934844897118,0.867385370243206,0.969274023075248,-6.29537134997777
"772","17261177","Gm12665","102636777","predicted gene 12665",0.107965777924434,4.47002543988821,0.429960858085643,0.67348027014095,0.92812252562879,-6.2153536577248
"773","17261272","Rps27a","78294","ribosomal protein S27A",0.548097863426244,5.35208240839891,2.15364253348172,0.0483533156808301,0.505082524905565,-4.23777476162038
"774","17261285","Gm12092","102637613","predicted gene 12092",-0.228162979970957,4.56213715503272,-1.01526695544183,0.32645059812856,0.811239480692827,-5.79603131974746
"775","17261386","4930505A04Rik","75087","RIKEN cDNA 4930505A04 gene",0.489859997919737,4.80813243278532,1.94508706613078,0.0712118026911743,0.55977479920288,-4.57784658291074
"776","17261446","D630024D03Rik","414116","RIKEN cDNA D630024D03 gene",-0.0381712874217284,4.21929101664984,-0.172069337165877,0.865737002325532,0.969101341728749,-6.29499483694683
"777","17261517","Efcab9","69306","EF-hand calcium binding domain 9",0.193787545660927,4.51672378195328,0.857237515029407,0.405116607629849,0.841323387113452,-5.94000007126928
"778","17261944","Pttg1","30939","pituitary tumor-transforming gene 1",0.0752171356648637,7.28402402041888,0.293295042111589,0.773409647961407,0.953394485789463,-6.26595657248251
"779","17262127","Dppa1","347708","developmental pluripotency associated 1",-0.206180092254294,4.4832616105973,-0.893345700782711,0.386109721050397,0.838910087463875,-5.90900739500614
"780","17262136","Gm4926","237749","T-cell immunoglobulin and mucin domain containing 2 pseudogene",0.249917050851778,4.44370658389831,0.889353183792215,0.388181327198503,0.838910087463875,-5.91249059727258
"781","17262193","Cdk2ap1","13445","CDK2 (cyclin-dependent kinase 2)-associated protein 1",-0.0652781501646622,7.81010643540214,-0.301761234446328,0.76707459452177,0.951319638964315,-6.26336899848189
"782","17262209","Gm5431","432555","predicted gene 5431",0.0265306962047305,3.64010806554768,0.0888842738728854,0.930377359068047,0.987519880871229,-6.3061990971348
"783","17262241","9930111J21Rik2","245240","RIKEN cDNA 9930111J21 gene 2",-1.091756196428,5.35486564097361,-3.5484816250675,0.00301359403970981,0.205709043953615,-1.6709620391262
"784","17262355","Mir804","100049547","microRNA 804",0.758245466699032,4.15340131894803,2.4341577807047,0.028231353410203,0.43945899648977,-3.75433362691065
"785","17262404","Zfp879","214779","zinc finger protein 879",0.217604218354765,5.9125591347099,0.928580928883154,0.368151353708667,0.830844277553418,-5.87766536961518
"786","17262464","Platr20","71297","pluripotency associated transcript 20",-0.0256952807880415,5.07187175837686,-0.116624543943346,0.908741025064322,0.9814664365795,-6.30325494502197
"787","17262596","Olfr1372-ps1","257871","olfactory receptor 1372, pseudogene 1",0.231402693636082,3.21058955555362,0.798881701852099,0.437117390599775,0.849700728315623,-5.98764107241207
"788","17262616","Gm11186","790909","predicted gene 11186",-0.249532655982946,5.42593461865913,-1.00929672054563,0.329209721212356,0.813183854854886,-5.80185679881156
"789","17262644","Leap2","259301","liver-expressed antimicrobial peptide 2",-0.354405892215897,3.04336034603676,-0.986753128050029,0.339778463355809,0.820811602405102,-5.82358492701612
"790","17262695","Il13","16163","interleukin 13",0.180987476021482,5.61395450356763,0.820948292128671,0.424831260068398,0.845341173811208,-5.96998473192807
"791","17262740","Gm12216","622459","predicted gene 12216",0.20333741492129,4.94684597388279,0.866843576091585,0.400000590143723,0.840732935073744,-5.93186703161606
"792","17262812","4933405E24Rik","71056","RIKEN cDNA 4933405E24 gene",0.116017558265449,3.80746699413398,0.496508750906627,0.62690113053892,0.909365653269181,-6.18396586610482
"793","17262816","Csf2","12981","colony stimulating factor 2 (granulocyte-macrophage)",0.0941740748937634,3.21666685541812,0.357576023975641,0.725758825288952,0.943858683616119,-6.24449483093419
"794","17262958","Slc36a1os","74045","solute carrier family 36 (proton/amino acid symporter), member 1, opposite strand",-0.187860618326299,4.16698546515273,-0.670894948827364,0.512724821364561,0.874073917400699,-6.08127044872747
"795","17262964","Fat2","245827","FAT atypical cadherin 2",0.514997849082087,4.5780549718177,2.05129755457951,0.0585613233414273,0.53589871195868,-4.40697744492517
"796","17263148","Olfr30","18329","olfactory receptor 30",0.0808614537146268,3.52399406585799,0.316964631927241,0.755741606611705,0.947116814110847,-6.25853990194737
"797","17263154","Olfr331","100502887","olfactory receptor 331",0.35203256858695,4.81281566619523,0.929989104518251,0.367445761201714,0.830844277553418,-5.87639044014653
"798","17263157","Olfr330","258879","olfactory receptor 330",0.585715952318612,2.78714744870359,1.531298082535,0.146997449220216,0.675154702494167,-5.18893608324047
"799","17263160","Olfr329","259148","olfactory receptor 329",-0.166155514858892,2.66339009408437,-0.632330090373012,0.536913987608498,0.882676869998796,-6.10648988273177
"800","17263168","Olfr224","258198","olfactory receptor 224",0.0128798266583554,2.38786428774457,0.0422147392060926,0.966897382320402,0.991388365134611,-6.30936015703488
"801","17263218","H2bu1-ps","382522","H2B.U histone 1, pseudogene",0.454103682713632,3.72629887831832,1.46869773944905,0.163054587669059,0.694639745427244,-5.27265661237281
"802","17263355","Gjc2","118454","gap junction protein, gamma 2",-0.401333972956802,6.00264158041357,-1.95607103840466,0.069797066709201,0.559273892981612,-4.56041204005188
"803","17263416","Zfp867","237775","zinc finger protein 867",0.342024595577541,5.14433389319534,1.34129490892466,0.200245671567882,0.73962504214746,-5.43497246714017
"804","17263440","Olfr222","257962","olfactory receptor 222",0.143686948929493,5.06122535516096,0.472997738381785,0.643183714406726,0.917160569168391,-6.1955544658918
"805","17263444","Olfr223","258421","olfactory receptor 223",0.110963806831124,2.60783272226292,0.49547586666687,0.627612336864703,0.909977132177259,-6.18448638628317
"806","17264031","Gm12279","100503292","predicted gene 12279",-0.269789333321815,4.92899464366496,-1.19873847292659,0.249657970389929,0.77469559758158,-5.60291233534542
"807","17264090","Tvp23bos","102640449","trans-golgi network vesicle protein 23B, opposite strand",0.222163436349702,5.45772562936539,1.07219703846177,0.300973844451816,0.803894026799301,-5.73900184649666
"808","17264094","Cdrt4os2","102640778","CMT1A duplicated region transcript 4, opposite strand 2",0.0294694937274507,4.19780764149725,0.134974077737921,0.894468998194856,0.974490231164038,-6.30087155742222
"809","17264117","F930015N05Rik","654805","RIKEN cDNA F930015N05 gene",-0.354761449522234,5.2784376759211,-1.51120640263335,0.151999408860118,0.679962668944526,-5.21608129627599
"810","17264153","1700086D15Rik","74282","RIKEN cDNA 1700086D15 gene",-0.153974347143374,6.26347311026893,-0.650848902085354,0.525219632540751,0.879061482295673,-6.09455498589342
"811","17264290","Gm12298","100038666","predicted gene 12298",0.28920638606841,4.39155632771764,1.18603137883869,0.254486482843762,0.778268769125564,-5.6171440827635
"812","17264320","Myhas","102633540","myosin heavy chain gene antisense RNA",0.50257498621745,4.78228691623226,1.80180017146933,0.092184081821368,0.59648476207879,-4.7999308480645
"813","17264538","Gucy2e","14919","guanylate cyclase 2e",-0.129586175319502,4.94034876460548,-0.554810350349046,0.587394196879453,0.897841609093658,-6.15289456622762
"814","17264651","Kdm6b","216850","KDM1 lysine (K)-specific demethylase 6B",-0.313904690624437,7.57834692255063,-1.65681610766616,0.118806973912779,0.629702350162646,-5.01370081978391
"815","17264822","Mir467f","100316749","microRNA 467f",-0.279477722481303,4.52365612957537,-0.772271505740259,0.45223068177099,0.856489259847509,-6.00834731573039
"816","17264946","Chrnb1","11443","cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)",0.367836375519214,4.62792479829709,1.39807692617925,0.182895196560583,0.71992452207257,-5.36400282191246
"817","17264980","Spem1","74288","sperm maturation 1",0.110540134184541,4.17573042662469,0.41352641600863,0.685209673207352,0.933966048908847,-6.22242934574214
"818","17265019","Tmem95","100503361","transmembrane protein 95",0.186736773543105,4.53337648595962,0.72454375502878,0.480142366341055,0.865622859082371,-6.0438647937527
"819","17265277","Vmo1","327956","vitelline membrane outer layer 1 homolog (chicken)",0.399330774711311,5.37439994458557,1.58258833081205,0.134855815225705,0.660564111089862,-5.1184889163462
"820","17265473","Nlrp1a","195046","NLR family, pyrin domain containing 1A",0.375950207220848,2.95677992819015,1.32426944198499,0.205699724606851,0.743338893279335,-5.45580968133955
"821","17265526","Nlrp1c-ps","627984","NLR family, pyrin domain containing 1C, pseudogene",0.387231890442,3.61484469150508,1.54716433273043,0.143146304952194,0.674714128669191,-5.16731905026677
"822","17265542","Gm16013","102636149","predicted gene 16013",0.305019490580857,5.64401830024946,1.48471609778545,0.158812334152263,0.69043248996781,-5.25147552818739
"823","17265560","Aipl1","114230","aryl hydrocarbon receptor-interacting protein-like 1",-0.222011681453115,5.07287952984924,-0.965141046078864,0.3501340664204,0.825558956654068,-5.84401330266157
"824","17265596","4933427D14Rik","74477","RIKEN cDNA 4933427D14 gene",-0.131728451847938,6.5318792015372,-0.562480792500682,0.582292407418157,0.896646003492929,-6.14856063422238
"825","17265724","Haspin","14841","histone H3 associated protein kinase",-0.171300098599176,3.94716640435042,-0.570004806675701,0.577310320776222,0.89462694389724,-6.14425416339526
"826","17265770","Olfr378","259026","olfactory receptor 378",0.344288899643942,3.65570301844441,1.00554096862147,0.330953962538626,0.814237949361466,-5.80550624918848
"827","17265773","Olfr380","259027","olfactory receptor 380",0.310589075389478,3.41188149376068,1.29292160438934,0.216053070351479,0.748678720466599,-5.49363159654069
"828","17265783","Olfr385","259025","olfactory receptor 385",0.585339412515693,3.37057460161431,1.71068908511564,0.108219102637083,0.620470663404953,-4.93563065535302
"829","17265785","Olfr389","259011","olfactory receptor 389",0.766331823224802,1.91344287530715,3.05377544282981,0.00821998426827801,0.303987195995392,-2.61525547240606
"830","17265789","Olfr391","258236","olfactory receptor 391",0.466231569445791,3.90034818719429,1.18050424861072,0.256608986238108,0.778962916251712,-5.62329564398558
"831","17265792","Olfr392","259008","olfactory receptor 392",-0.139520847762744,3.38341855204223,-0.531985066541364,0.602709703715633,0.900237581694505,-6.16545370899916
"832","17265796","Olfr393","259010","olfactory receptor 393",0.581797794820686,3.74428611352826,1.86766020587301,0.0819412836186993,0.578903573301447,-4.69911654456282
"833","17265798","Olfr394","259009","olfactory receptor 394",0.290602579407817,3.94225215954803,1.08468183930891,0.295587356499706,0.800571362020677,-5.72614104154622
"834","17265802","Olfr398","258705","olfactory receptor 398",0.142821015615773,4.11761923416541,0.682815198128449,0.505376705285791,0.874073917400699,-6.07319163048869
"835","17265808","Olfr399","259006","olfactory receptor 399",-0.28456030762641,3.50375741262367,-0.82095187722303,0.424829282237035,0.845341173811208,-5.9699818277768
"836","17265814","Olfr43","258706","olfactory receptor 43",0.161920599295637,3.75462463519487,0.527678827129408,0.605621303636225,0.900610735048042,-6.16776632303345
"837","17265818","Olfr410","258702","olfactory receptor 410",0.717725975582262,2.10002423774566,2.60058895644057,0.0203653299050356,0.397422447755923,-3.45624862711189
"838","17266196","Mir423","751519","microRNA 423",0.214818817379027,4.8984442138941,0.594764664852613,0.561073637450112,0.887384851457754,-6.12969729043676
"839","17266289","Cryba1","12957","crystallin, beta A1",0.125458831858801,4.56568291261025,0.398477968047585,0.696024033001223,0.936338849653527,-6.22867215135478
"840","17266370","Snord4a","100216539","small nucleolar RNA, C/D box 4A",-0.00212937250450285,4.43282012392426,-0.00527852676734922,0.99585955925625,0.998693441497187,-6.31026673392465
"841","17266724","C030013C21Rik","77417","RIKEN cDNA C030013C21 gene",-0.0756303949822987,4.81126192927251,-0.277163075146495,0.785526762235927,0.954393186918657,-6.2706856274105
"842","17266749","1700071K01Rik","237880","RIKEN cDNA 1700071K01 gene",-0.754630700921949,6.27066751715103,-2.20998044404184,0.0434633461104082,0.491172612808696,-4.14287512614435
"843","17266882","LOC102635154","102635154","uncharacterized LOC102635154",-0.519766899231002,4.70016894100195,-2.32743079512203,0.0347161468781477,0.476689934600203,-3.94136056457512
"844","17266885","Slfn14","237890","schlafen 14",0.660992255456653,4.2834304524846,2.58288964867449,0.0210896068089309,0.40550689133964,-3.48828500784052
"845","17266952","Ccl9","20308","chemokine (C-C motif) ligand 9",-0.832390280938329,6.67804234262285,-3.92311099320097,0.0014123787838181,0.130177866059296,-0.952516583922163
"846","17266960","Ccl6","20305","chemokine (C-C motif) ligand 6",-1.98442851862534,5.46991717290469,-7.65165397221465,1.72022107823439e-06,0.00103058444797022,5.32689585660438
"847","17266967","Ccl3","20302","chemokine (C-C motif) ligand 3",-3.1514767440468,5.94212475699449,-14.0274540933894,6.79654404438011e-10,3.93491160408925e-06,11.7546948863228
"848","17267011","Gm11437","628813","predicted gene 11437",0.271807995287977,5.19024563777723,1.13935747541591,0.272838174304794,0.784525695530321,-5.66834559852299
"849","17267039","Lhx1","16869","LIM homeobox protein 1",-0.162396678514253,4.9009361928393,-0.667526360733338,0.514812458677408,0.874073917400699,-6.08352928212317
"850","17267102","Pigw","70325","phosphatidylinositol glycan anchor biosynthesis, class W",0.460859362571184,5.78738593088931,1.82367079675525,0.088662929165219,0.589961294877553,-4.76669887903527
"851","17267186","Bcas3os2","78420","breast carcinoma amplified sequence 3 opposite strand 2",-0.103415280708411,5.02241919914495,-0.434927552129898,0.669952519477734,0.927590835264872,-6.21316242683908
"852","17267203","Gm20759","629393","predicted gene, 20759",0.00704636655571589,4.11664360851776,0.0281127541540737,0.977951538578608,0.993035197902447,-6.30987268075811
"853","17267209","Brip1","237911","BRCA1 interacting protein C-terminal helicase 1",-0.0977985726867376,3.74022633937614,-0.381302027430475,0.708451176576426,0.938459771930096,-6.23552088295517
"854","17267484","Rad51c","114714","RAD51 paralog C",0.287566842099828,6.37382173432257,1.31824346174876,0.207658472485892,0.743338893279335,-5.46313516622656
"855","17267520","Epx","13861","eosinophil peroxidase",-0.222647207784134,4.70032472821643,-0.803537477326533,0.434506495142343,0.847415412250861,-5.98395232499089
"856","17267536","Olfr462","258406","olfactory receptor 462",0.14114290780967,4.30123180370396,0.489237220182851,0.631916153001091,0.911803871057211,-6.1876080706893
"857","17267540","Olfr464","258407","olfactory receptor 464",0.263857587426741,4.96888298870334,1.17234137640756,0.259768452327002,0.779469214425239,-5.63233758070788
"858","17267601","Scpep1","74617","serine carboxypeptidase 1",-0.463906382887616,7.71835328388122,-2.19486207867503,0.0447283261652914,0.493236238688142,-4.1684586779353
"859","17267617","Elobl","217066","elongin B-like",-0.204597209538329,4.12812719762244,-0.720839458087,0.482351380722661,0.866237146855355,-6.04653365025874
"860","17267794","Nme2","18103","NME/NM23 nucleoside diphosphate kinase 2",0.121447149924337,5.84465289251233,0.515718191737173,0.613744619605858,0.905467840257662,-6.17409476464269
"861","17268066","Gm11545","217122","predicted gene 11545",-0.216712250080293,4.33495613181477,-1.02132379708979,0.323668454655481,0.810343777365711,-5.7900910120437
"862","17268079","Gm11546","544807","predicted gene 11546",0.582585626774044,3.17288397164656,2.48229591076818,0.0256990381508422,0.432412584886723,-3.66887392989099
"863","17268084","AA623943","544808","expressed sequence AA623943",0.331576918815401,3.89505378511126,0.860390638582926,0.403432561862893,0.841310553424879,-5.9373394532523
"864","17268088","Gm11543","665174","predicted gene 11543",0.272625477430189,3.00577399471008,0.675234831183937,0.510042438562591,0.874073917400699,-6.07834458186086
"865","17268093","Gm11544","432591","predicted gene 11544",0.382873209636825,4.56032137753225,1.27431670646994,0.222391247549416,0.750929504078463,-5.51574121221613
"866","17268098","A430060F13Rik","100039739","RIKEN cDNA A430060F13 gene",0.16473154925935,3.28784427466318,0.513327634164129,0.615374567901303,0.905804819133027,-6.17534287047303
"867","17268205","Nxph3","104079","neurexophilin 3",0.0426103667822852,7.10488713373753,0.189607139484113,0.852218516913472,0.965810604534544,-6.29172413131837
"868","17268227","Abi3","66610","ABI gene family, member 3",-0.556763942614539,6.32771430624008,-2.75606739989505,0.0149542054902429,0.35500759468532,-3.17183354543602
"869","17268289","Atp5g1","11951","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",0.560896702942896,6.65673930970484,2.49017613958342,0.0253056964473231,0.431367718003107,-3.65482279964183
"870","17268313","Hoxb5os","75395","homeobox B5 and homeobox B6, opposite strand",0.244727510024095,5.29498121859502,1.07414756424255,0.300127569755597,0.803333171062705,-5.73700090196926
"871","17268353","Gm11517","629750","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene",-0.406758444165407,3.98008995240035,-1.15250784935245,0.267568902200103,0.781981867944512,-5.65409145430577
"872","17268376","LOC102641351","102641351","uncharacterized LOC102641351",-0.105183248753312,5.01356494638936,-0.474204049430071,0.642343558577182,0.916693725449237,-6.19497311688552
"873","17268427","Gm11532","100127433","predicted gene 11532",-0.147676145128358,4.20668969124048,-0.573851057890818,0.574772088902568,0.894133166366197,-6.14203159759024
"874","17268445","Tbx21","57765","T-box 21",0.00202635757210778,5.77099269302115,0.0080567968320122,0.993680344668619,0.99801227170275,-6.31024758587533
"875","17268536","4933428G20Rik","100141474","RIKEN cDNA 4933428G20 gene",0.370130593235426,5.3915981723756,1.49508204679437,0.156116510510759,0.684194597271366,-5.23767941569901
"876","17268645","Snora21","100302498","small nucleolar RNA, H/ACA box 21",-0.026698721586536,10.5437295501724,-0.129965688104473,0.898360932072179,0.975544742440534,-6.30155650346323
"877","17268681","Arl5c","217151","ADP-ribosylation factor-like 5C",0.267097816554042,4.40316863643321,0.972290248020429,0.346684217186527,0.82547902126891,-5.83729943780694
"878","17268955","Tns4","217169","tensin 4",-0.0633173700159491,5.20601968445879,-0.267676056555584,0.792679837656079,0.954660468146923,-6.27334316889436
"879","17269042","Krt27","16675","keratin 27",0.0778774931412025,4.75039033621033,0.27405055050666,0.787871391324282,0.954393186918657,-6.27156761439494
"880","17269096","Krt23","94179","keratin 23",0.611484309951284,4.32649339504724,1.96776229283452,0.0683192553693795,0.55687164478633,-4.54179354830968
"881","17269108","Krt39","237934","keratin 39",-0.142901059021128,5.15771808269875,-0.650288130689101,0.525571626771682,0.879061482295673,-6.09492115709183
"882","17269126","Krtap3-3","66380","keratin associated protein 3-3",-0.191589516278827,4.04010417101189,-0.529645343833192,0.604290808756515,0.900314667010562,-6.16671247022464
"883","17269130","Krtap3-2","66708","keratin associated protein 3-2",-0.169160974707307,2.99426319328115,-0.460306235265633,0.652053322518367,0.921332890379136,-6.20158376956829
"884","17269139","Krtap1-5","69664","keratin associated protein 1-5",-0.0762588510642903,3.55273897302524,-0.302803031917422,0.766296218861302,0.951319638964315,-6.26304556410545
"885","17269143","Krtap1-4","629873","keratin associated protein 1-4",-0.0587865023615604,3.83916882156085,-0.242338615837008,0.811876963791119,0.95946406722687,-6.27999135188015
"886","17269161","Gm11562","100502803","predicted gene 11562",-0.264747048204603,3.88669693767525,-0.78913118258021,0.442617601531855,0.852271443760186,-5.99530284793354
"887","17269164","Krtap4-1","665891","keratin associated protein 4-1",0.241730140579999,3.7581302277807,0.951521633886847,0.35677251059407,0.827628485298086,-5.85668307496056
"888","17269167","Krtap4-2","68673","keratin associated protein 4-2",0.574565130918895,1.98949867948487,1.49735660510913,0.155530132877694,0.684194597271366,-5.2346428675603
"889","17269171","Krtap4-7","76444","keratin associated protein 4-7",-0.121813173392518,2.65622106877439,-0.411320571610114,0.68679049199452,0.933966048908847,-6.22335857013193
"890","17269220","Gm11595","100040276","predicted gene 11595",0.627187329206251,3.7594227443505,2.32070942729078,0.0351684132391482,0.476689934600203,-3.9530192379277
"891","17269256","Krtap4-16","435285","keratin associated protein 4-16",0.353764063067023,4.84761431876538,1.39840981568552,0.182797218398485,0.71992452207257,-5.36358015833058
"892","17269270","Krt33a","71888","keratin 33A",-0.022485411449698,5.63422634433447,-0.0947819931864215,0.925771997359832,0.987460198876696,-6.30563959313646
"893","17269301","Krt31","16660","keratin 31",0.0639356909382514,4.93876728026929,0.239699549631088,0.813883919568092,0.959946764874057,-6.28064614712476
"894","17269391","Krt14","16664","keratin 14",0.0612592002975463,4.54325650372093,0.182862631210287,0.857411890355696,0.966463713098961,-6.29301930753968
"895","17269404","Krt16","16666","keratin 16",0.0978299386671191,4.4712582120123,0.44559002827215,0.662406367135056,0.924603769228139,-6.20837557464982
"896","17269695","Stat5b","20851","signal transducer and activator of transcription 5B",-0.186104573463328,7.11327701455043,-0.90675779842696,0.379205281657597,0.83338915715725,-5.89720435162992
"897","17269769","Retreg3","67998","reticulophagy regulator family member 3",-0.0851899249056647,7.74636185460456,-0.393501048037319,0.699615859496727,0.936338849653527,-6.23068702905482
"898","17269903","Ptges3l","73635","prostaglandin E synthase 3 like",-0.107630363037642,6.17644760091131,-0.507102515809751,0.619628864560058,0.906538560644827,-6.17856676563849
"899","17269980","Sost","74499","sclerostin",0.27813814178838,5.53001421821247,1.05721214291839,0.307533936583781,0.807105538518159,-5.75427083939706
"900","17270053","Pyy","217212","peptide YY",-0.08301485669167,4.74123053213888,-0.381408287394336,0.708374026450449,0.938459771930096,-6.23547942112515
"901","17270193","Slc25a39","68066","solute carrier family 25, member 39",-0.128609376182885,8.42840483517144,-0.684817702057253,0.504148318007505,0.874073917400699,-6.07182138151477
"902","17270453","Map3k14","53859","mitogen-activated protein kinase kinase kinase 14",0.0313083216335173,5.62955464034229,0.137403709860473,0.892581977142605,0.974490231164038,-6.30052997703798
"903","17270508","Plekhm1","353047","pleckstrin homology domain containing, family M (with RUN domain) member 1",-0.185084176492119,7.4693190207267,-0.916061610614692,0.374465337177916,0.830871968753086,-5.88892478042362
"904","17270523","Lrrc37a","237954","leucine rich repeat containing 37A",-0.498913247376672,2.82461647898131,-1.80279962953021,0.0920205030746021,0.59648476207879,-4.79841761939518
"905","17270542","Gm884","380730","predicted gene 884",0.0635301605268377,3.39937330644213,0.239887273355294,0.813741114714513,0.959946764874057,-6.28059980475628
"906","17270673","Gm11665","100415912","predicted gene 11665",0.0760518038482512,3.9454123857163,0.351437192680235,0.730262769261634,0.945177407045146,-6.24672459078172
"907","17270848","Scn4a","110880","sodium channel, voltage-gated, type IV, alpha",-0.0088583195219254,5.25081060251769,-0.0264076368895445,0.97928849675306,0.993348469788873,-6.30992072467335
"908","17271203","E030025P04Rik","268498","RIKEN cDNA E030025P04 gene",0.106508503716015,4.92831176048825,0.404598776323012,0.691616985284563,0.935956033169147,-6.22616022972987
"909","17271350","Abca8a","217258","ATP-binding cassette, sub-family A (ABC1), member 8a",0.256160127073598,5.60912692104239,1.37578986072495,0.189553198599671,0.725347359034806,-5.39212650613016
"910","17271399","Abca9","217262","ATP-binding cassette, sub-family A (ABC1), member 9",-0.555823359788219,6.41381163894163,-2.46791546057181,0.026431918198816,0.432412584886723,-3.69447161809328
"911","17271443","Abca6","76184","ATP-binding cassette, sub-family A (ABC1), member 6",-0.196904260443175,5.3506163352356,-1.07079703277323,0.301582346769894,0.804337132441008,-5.74043613614892
"912","17271600","Fam104a","28081","family with sequence similarity 104, member A",0.0244974097240505,6.44666297094336,0.104293566358058,0.91835054115014,0.985286191266205,-6.30466164802548
"913","17271695","4932435O22Rik","319819","RIKEN cDNA 4932435O22 gene",-0.34622504803214,3.95546190151962,-1.02328448763909,0.322771499818738,0.810211163779504,-5.78816151492054
"914","17271700","Btbd17","72014","BTB (POZ) domain containing 17",-0.044551082126933,5.79922235067747,-0.225661185832257,0.824582185022445,0.961051477357925,-6.2840097058422
"915","17271719","Cd300c","387565","CD300C molecule",0.4535479618476,5.48752324486113,1.89896134514606,0.0774400090927785,0.56925533064397,-4.65043971782529
"916","17271724","Cd300ld","217305","CD300 molecule like family member d",-0.169838406760163,4.16277512054249,-0.601029566797113,0.557004320526629,0.887384851457754,-6.12592063608902
"917","17271741","Cd300ld2","629970","CD300 molecule like family member D2",0.336288881912667,2.96634516892285,1.303556113935,0.212495202789018,0.745872188310208,-5.48088041059998
"918","17271891","Atp5h","71679","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D",0.154407016042105,6.13300819459869,0.700970988793686,0.494303391038523,0.873045877273524,-6.06063107804808
"919","17272487","St6galnac1","20445","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",0.282658162073401,3.57888887293674,1.30747356424702,0.211196423165743,0.744941892438631,-5.47616257292639
"920","17272785","Lgals3bp","19039","lectin, galactoside-binding, soluble, 3 binding protein",-1.03732364776712,7.50649793418884,-4.82235063395414,0.000238802803657222,0.0386666918029842,0.73675664080628
"921","17272892","Gm11753","105246894","predicted gene 11753",0.151137559914964,4.55702771191525,0.612097292499692,0.549854388620937,0.884880183980499,-6.11915686975868
"922","17273056","2900052L18Rik","102640779","RIKEN cDNA 2900052L18 gene",-0.242419236598135,6.66560084401768,-1.27523858535201,0.222073760333214,0.750929504078463,-5.51465164808824
"923","17273471","Sectm1a","209588","secreted and transmembrane 1A",0.28334742680381,3.899734851903,1.44743368325247,0.168831463201867,0.704856652294345,-5.30051294643164
"924","17273479","Tex19.2","70956","testis expressed gene 19.2",-0.0690212597305981,5.53724472291598,-0.28813174703004,0.777281460295822,0.953687164605534,-6.26749895073958
"925","17273798","Pfn4","382562","profilin family, member 4",0.438892860904519,7.34197205616185,2.30827457019543,0.0360197898755634,0.476689934600203,-3.97454922091049
"926","17274015","Ttc32","75516","tetratricopeptide repeat domain 32",-0.255672334010059,5.51315142477887,-1.17744049722967,0.257791350069108,0.778962916251712,-5.62669537211306
